date,NIFTY_ALPHA_50,NIFTY500_MOMENTUM_50,NIFTY500_MULTIFACTOR_MQVLV_50,NIFTY500_QUALITY_50,NIFTY500_VALUE_50,NIFTY500_LOW_VOLATILITY_50,NIFTY_HIGH_BETA_50,NIFTY_500
2005-09-13,2169.08,1499.52,1264.76,1181.94,1253,1254.65,,2220.85
2005-09-14,2155.86,1488.66,1257.32,1180.46,1238.75,1252.98,,2211.4
2005-09-15,2193.3,1520.34,1270.89,1193.1,1258.2,1267.55,,2236.65
2005-09-16,2220.33,1535.38,1276.52,1198.22,1274.02,1274.52,,2258.15
2005-09-19,2258.43,1562.37,1296.29,1211.69,1288.3,1280.86,,2275
2005-09-20,2245.17,1541.04,1287.82,1210.23,1271.63,1284.61,,2278.45
2005-09-21,2177.8,1498.26,1272.64,1193.71,1240.35,1277.2,,2260.25
2005-09-22,2053.22,1418.44,1231.25,1149.04,1168.59,1236.87,,2167.1
2005-09-23,2084.8,1434.26,1233.29,1148.47,1184.39,1237.86,,2174.65
2005-09-26,2162.21,1497.29,1274.68,1187.93,1222.44,1274.87,,2245.4
2005-09-27,2189.88,1530.3,1284.34,1196.53,1232.47,1282.5,,2259.35
2005-09-28,2226.88,1551.04,1296.26,1204.24,1243.09,1291.23,,2280.35
2005-09-29,2241.45,1554.21,1298.01,1205.3,1230.08,1296.28,,2281.75
2005-09-30,2221.46,1534.38,1304.43,1208.1,1226.94,1297.95,,2274
2005-10-03,2228.28,1545.04,1321.09,1226.87,1242.57,1313.86,,2299.45
2005-10-04,2238.85,1558.36,1336.1,1248.51,1266.94,1328.57,,2327.75
2005-10-05,2238.98,1545.52,1327.13,1241.08,1261.19,1321.25,,2313.25
2005-10-06,2197.47,1521.12,1301.06,1211.85,1246.77,1293.62,,2270.05
2005-10-07,2189.93,1511.73,1292.07,1203.79,1235.84,1287.78,,2264.1
2005-10-10,2182.45,1509.54,1281.26,1197.99,1218.81,1283.43,,2253.6
2005-10-11,2171.22,1489.73,1280.68,1202.96,1223.53,1285.66,,2264
2005-10-13,2150.73,1479.99,1263.31,1174.44,1202.41,1264.93,,2226.25
2005-10-14,2099.23,1434.16,1239.12,1159.38,1177.41,1240.57,,2181.05
2005-10-17,2076.86,1420.81,1242.64,1160.63,1169.27,1238.87,,2172.6
2005-10-18,2063.24,1414.02,1238.71,1155.51,1164.4,1232.27,,2157.9
2005-10-19,1988.27,1357.46,1210.41,1128.52,1128.48,1208.66,,2105.65
2005-10-20,1942.28,1326.3,1198.92,1120.58,1109.6,1200.93,,2085.15
2005-10-21,1983.31,1354.95,1218.84,1137.63,1122.53,1221.26,,2119.45
2005-10-24,1980.31,1357.66,1208.26,1122.93,1125.53,1201.43,,2092.05
2005-10-25,1976.83,1352.07,1211.71,1129.55,1134.46,1208.83,,2108.5
2005-10-26,1962.5,1349.24,1206.37,1123.21,1129.25,1205.52,,2098.2
2005-10-27,1907.75,1319.62,1184.74,1103.41,1102.17,1183.6,,2052.05
2005-10-28,1882.52,1298.13,1162.8,1070.33,1083.1,1166.49,,2022.15
2005-10-31,1952.19,1341.92,1190.87,1098.87,1094.7,1189.41,,2067.8
2005-11-01,1979.65,1365.91,1201.53,1110.17,1110.29,1197.42,,2084.65
2005-11-02,1996.9,1379.68,1214.97,1122.15,1121.72,1212.31,,2106.4
2005-11-07,2035.84,1410.18,1232.51,1143.08,1136.4,1234.35,,2141.95
2005-11-08,2073.33,1437.92,1245.96,1158.96,1153.29,1252.01,,2173
2005-11-09,2074.68,1445.34,1246.15,1152.95,1148.98,1249.62,,2166.6
2005-11-10,2079.24,1444.43,1250.57,1156.69,1156.99,1257.8,,2177.25
2005-11-11,2109.99,1477.63,1274.27,1180.91,1181.82,1280.96,,2220.2
2005-11-14,2118.09,1481.3,1277.52,1180.71,1190.19,1282.51,,2227.15
2005-11-16,2125.52,1494.59,1288.17,1191.68,1198.06,1294.81,,2245.25
2005-11-17,2128.85,1497.22,1295.05,1199.98,1202.07,1302.16,,2259.55
2005-11-18,2143.43,1494.6,1302.02,1205.91,1198.38,1312.59,,2269
2005-11-21,2124.47,1477.35,1296.71,1200.55,1183.76,1307.61,,2255.25
2005-11-22,2108.07,1471.16,1288.71,1190.46,1171.65,1298.42,,2233.9
2005-11-23,2125.4,1486.5,1299.88,1202.39,1170.16,1313.75,,2255.5
2005-11-24,2136.83,1500.69,1315.95,1211.07,1175.37,1326.48,,2274.7
2005-11-25,2157.5,1515.19,1340.71,1234.04,1188.03,1347.24,,2300.7
2005-11-26,2193.8,1534.68,1357.56,1244.81,1195.11,1360.43,,2321.95
2005-11-28,2222.43,1549.57,1372.18,1260.9,1202.26,1377.22,,2346.85
2005-11-29,2206.2,1545.07,1363.92,1255.7,1195.37,1371.15,,2336.8
2005-11-30,2191.93,1541.25,1347.55,1237.26,1187.43,1350.31,,2306.15
2005-12-01,2228.47,1562,1372.16,1259.62,1201.42,1376.2,,2342.3
2005-12-02,2248.27,1583.85,1376.94,1265.43,1201.32,1379.93,,2345.15
2005-12-05,2239,1581.95,1368.06,1255.28,1192.61,1364.77,,2319.7
2005-12-06,2235.85,1584.85,1363.41,1253.88,1183.5,1362.75,,2318.45
2005-12-07,2244.11,1598.36,1374.15,1265.33,1186.46,1374.31,,2339.75
2005-12-08,2275.11,1619.34,1380.75,1270.08,1190.43,1379.54,,2350.9
2005-12-09,2305.85,1643.08,1397.61,1288.46,1198.33,1401.64,,2385.85
2005-12-12,2312.86,1648.93,1404.43,1300.64,1206.92,1406.94,,2402.5
2005-12-13,2337.01,1649.83,1417.38,1315.96,1213.38,1423.84,,2427.9
2005-12-14,2323.62,1646.78,1414.81,1312.21,1222.81,1421.42,,2425.7
2005-12-15,2297.09,1623.57,1390.64,1298.98,1203.35,1408.13,,2401.2
2005-12-16,2315.68,1631.86,1406.76,1311.65,1218.04,1421.89,,2425.4
2005-12-19,2345.13,1649.6,1424.73,1329.47,1230.48,1440.39,,2452.65
2005-12-20,2326.19,1637.78,1417.21,1322.66,1226.9,1434.91,,2446.85
2005-12-21,2328.79,1641.84,1417.79,1324.94,1222.89,1433.88,,2445.5
2005-12-22,2332.34,1645.84,1423.73,1329.19,1220.05,1438.27,,2454.35
2005-12-23,2310.92,1637.7,1414.39,1319.84,1213.63,1421.83,,2426.1
2005-12-26,2257.64,1604.47,1383.42,1293.56,1183.74,1397.08,,2377.25
2005-12-27,2305.39,1634.67,1414.39,1317.12,1203.63,1425.05,,2424.65
2005-12-28,2307.91,1642.52,1411.84,1313.2,1206.2,1419.95,,2422.05
2005-12-29,2325.7,1661.93,1423.79,1326.57,1213.6,1430.37,,2440.3
2005-12-30,2367,1694.88,1440.58,1339.14,1231.23,1443.41,,2459.2
2006-01-02,2402.3,1721.33,1445.55,1339.97,1248.51,1442.19,,2464.25
2006-01-03,2427.25,1743.55,1467.55,1361.15,1268,1470.29,,2502.55
2006-01-04,2438.77,1751.33,1476.41,1369.65,1283.78,1484.05,,2522.55
2006-01-05,2423.89,1743.47,1475.86,1372.92,1295.09,1484.69,,2525.4
2006-01-06,2445.24,1760.79,1490.53,1386.33,1300.75,1491.53,,2537.3
2006-01-09,2467.1,1780.01,1500.44,1389.74,1305.74,1491.73,,2540.4
2006-01-10,2445.87,1769.32,1480.44,1375.49,1292.74,1473.18,,2512.05
2006-01-12,2437.63,1775.72,1468.54,1368.59,1284.78,1463.96,,2502.05
2006-01-13,2448.6,1794.37,1475.22,1368.52,1274.39,1465.98,,2502.75
2006-01-16,2453.11,1781.71,1470.84,1361.33,1260.14,1459.24,,2486.15
2006-01-17,2436.67,1773.09,1461.71,1347.98,1234.55,1452.16,,2473.65
2006-01-18,2413.83,1754.93,1453.79,1340.67,1228.84,1446.98,,2455.75
2006-01-19,2474.18,1798.88,1473.7,1372.82,1250.19,1475.9,,2506.3
2006-01-20,2505.21,1820.72,1491.77,1385.89,1255.42,1492.65,,2529.1
2006-01-23,2524.87,1832.73,1492.32,1378.17,1246.1,1486.99,,2517.75
2006-01-24,2536.45,1849,1504.72,1390.82,1251.81,1500.7,,2532.5
2006-01-25,2519.65,1841.92,1504.61,1400.42,1234.13,1516.22,,2548.6
2006-01-27,2569.82,1871.19,1529.52,1428.3,1263.64,1538.77,,2587.5
2006-01-30,2540.17,1850.32,1518.86,1419.24,1244.23,1537.39,,2570.15
2006-01-31,2551.63,1853.6,1520.64,1428.89,1238.23,1549.69,,2585.95
2006-02-01,2522.96,1831.14,1500.87,1410,1210.29,1537.9,,2560.55
2006-02-02,2520.76,1818.64,1503.87,1416.9,1208.26,1539.89,,2559.55
2006-02-03,2528.81,1814.04,1499.36,1407.12,1207.58,1530.76,,2550.2
2006-02-06,2559.07,1827.4,1519.72,1429.49,1217.69,1555.73,,2588.65
2006-02-07,2598.15,1838.6,1539.15,1446,1230.34,1570.27,,2605.35
2006-02-08,2587.14,1834.52,1531.67,1444.13,1227.68,1566.18,,2603.25
2006-02-10,2618.53,1866.29,1542.4,1461.84,1244.02,1577.55,,2621.4
2006-02-13,2654.7,1896.42,1549.34,1466.07,1258.72,1587.35,,2634.6
2006-02-14,2635.68,1890.63,1544.5,1447.67,1254.18,1575.91,,2618
2006-02-15,2638.63,1892.24,1546.94,1451.78,1252.94,1579.29,,2624.85
2006-02-16,2658.29,1905.11,1547.51,1454.24,1274.57,1581.1,,2630.25
2006-02-17,2620.26,1884.83,1521.45,1433.64,1255.51,1558.08,,2593.55
2006-02-20,2609.9,1865.51,1516.81,1435.46,1246.33,1565.7,,2598.95
2006-02-21,2631.72,1895.32,1528.86,1451.54,1253.17,1576.63,,2620.65
2006-02-22,2620.74,1883.06,1532.65,1463.93,1259.14,1584.45,,2635.85
2006-02-23,2601.69,1872.74,1533.08,1468,1256.08,1582.73,,2640.15
2006-02-24,2604.14,1868.94,1536.99,1464.83,1273.11,1579.15,,2644.95
2006-02-27,2633.12,1889.05,1541.7,1468.29,1275.59,1590.52,,2660.7
2006-02-28,2635.75,1893.52,1548.24,1471.91,1251.39,1603.8,,2658.95
2006-03-01,2688.14,1930.74,1573.45,1496.59,1255.82,1630.81,,2698.6
2006-03-02,2739.71,1965.52,1590.73,1507.28,1265.68,1636,,2722
2006-03-03,2777.17,1995.48,1592.67,1509.26,1264.49,1633.19,,2724.25
2006-03-06,2806.35,2021.59,1611.52,1532.71,1282.19,1653.16,,2761.05
2006-03-07,2862.96,2041.14,1622.86,1537.13,1287.26,1654.4,,2767.2
2006-03-08,2807.32,2011.34,1597.56,1507.96,1259.22,1628.88,,2715
2006-03-09,2837.27,2017.57,1610.18,1511.61,1262.86,1639.5,,2726.75
2006-03-10,2878.38,2053.38,1633.49,1538.19,1276.51,1662.49,,2765.85
2006-03-13,2902.94,2057.96,1634.17,1542.43,1279.16,1667.63,,2780
2006-03-14,2897.51,2051.5,1627.52,1533.52,1270.6,1662.69,,2771.15
2006-03-16,2924.62,2063.37,1639.02,1543.25,1272.69,1673.97,,2789.35
2006-03-17,2900.74,2061.01,1637.14,1540.9,1264.03,1677.03,,2790.05
2006-03-20,2926.06,2074.61,1649.21,1562.05,1275.33,1692.59,,2812.5
2006-03-21,2940.05,2083.07,1656.19,1560.57,1275.42,1695.62,,2809.4
2006-03-22,2895.87,2076.82,1647.71,1547.35,1273.14,1690.34,,2789.3
2006-03-23,2897.43,2073.45,1655.01,1555.08,1284.47,1693.97,,2796.9
2006-03-24,2943.63,2097.56,1675.95,1578.56,1302.42,1705.28,,2821.55
2006-03-27,2989.24,2113.78,1700.34,1594.06,1324,1726.03,,2851.75
2006-03-28,3000.85,2105.56,1695.22,1592.69,1313.18,1724.59,,2844.15
2006-03-29,3018.94,2126.16,1703.04,1604.19,1306.24,1740.19,,2864.4
2006-03-30,3062.61,2139.16,1720.32,1637.36,1318.54,1762.1,,2901.15
2006-03-31,3096.14,2162.02,1723.36,1644.08,1330.86,1760.29,,2910.35
2006-04-03,3174.85,2227.95,1767.86,1683.43,1371.69,1792.57,,2974.1
2006-04-04,3217.51,2255.64,1781.98,1686.67,1391.09,1804.8,,2993
2006-04-05,3257.34,2290.03,1809.29,1707.63,1405.2,1826.31,,3022.3
2006-04-07,3193.53,2261.1,1781.06,1674.75,1376.44,1803.69,,2977.5
2006-04-10,3202.85,2282.67,1797.18,1691.17,1404.86,1816.41,,2994.3
2006-04-12,3135.95,2243.28,1750.92,1640.61,1381.97,1769.96,,2924.25
2006-04-13,3049.79,2202.87,1717.76,1607.29,1357.91,1746.53,,2884.4
2006-04-17,3105.26,2236.18,1754.92,1652.77,1385.24,1789.43,,2943.9
2006-04-18,3153.32,2269.88,1778.69,1688.23,1394.13,1819.43,,3005.85
2006-04-19,3148.79,2279.77,1786.53,1696.15,1389.6,1827.08,,3017.65
2006-04-20,3176.5,2299.18,1795.69,1711.01,1398.3,1832.25,,3038.3
2006-04-21,3181.29,2308.39,1795.79,1711.23,1391.63,1832.66,,3034.75
2006-04-24,3196.12,2315.01,1789.71,1699.86,1390.14,1822.51,,3024.9
2006-04-25,3151.69,2277.38,1749.21,1656,1365.19,1786.91,,2960.3
2006-04-26,3217.85,2340.78,1790.66,1695.94,1396.94,1826.84,,3032.2
2006-04-27,3238.95,2345.26,1771.89,1679.88,1388.51,1802.66,,3005.35
2006-04-28,3261.42,2367.5,1784.22,1678.55,1383.74,1805.99,,3014.1
2006-04-29,3324.7,2414.42,1818.74,1705.32,1411.24,1838.21,,3064.7
2006-05-02,3340.2,2443.11,1828.83,1726.57,1444.03,1856.18,,3100.7
2006-05-03,3330.86,2452.87,1844.24,1739.36,1467.87,1864.17,,3124.2
2006-05-04,3321.67,2459.66,1850.93,1736.19,1484.49,1869.56,,3133.2
2006-05-05,3324,2484.72,1857.86,1743.8,1500.13,1874.77,,3143.1
2006-05-08,3326.82,2493.26,1865.43,1752.52,1515.95,1881.7,,3163.25
2006-05-09,3342.77,2510.14,1873.64,1762.69,1520.42,1890.21,,3178.8
2006-05-10,3354.42,2525.71,1882.74,1783.5,1542.68,1896.96,,3208.85
2006-05-11,3333.29,2523.67,1858.19,1762.39,1518.39,1873.55,,3168.65
2006-05-12,3312.41,2532.16,1839.65,1755.27,1495.01,1847.67,,3132.35
2006-05-15,3196.66,2428.08,1752.09,1669.07,1429.53,1772.62,,3007.8
2006-05-16,3177.56,2408.95,1756.17,1669.81,1427.73,1781.31,,3011.85
2006-05-17,3294.66,2482.31,1804.8,1717.86,1484.38,1823.02,,3099.8
2006-05-18,3071.87,2296.43,1681.54,1593.23,1373.88,1706.04,,2889.05
2006-05-19,2908.17,2185.17,1604.57,1507.15,1312.83,1636.73,,2767.75
2006-05-22,2704.92,2063.77,1519.45,1422.25,1220.74,1557.53,,2611.3
2006-05-23,2819.76,2145.14,1577.84,1483,1286.72,1611.27,,2712.35
2006-05-24,2782.09,2128.92,1553.26,1455.21,1277.53,1581.23,,2662.55
2006-05-25,2753.92,2129.37,1568.44,1476.08,1275.89,1600.99,,2684.6
2006-05-26,2822.12,2173.29,1611.38,1513.9,1328.55,1624.35,,2726.45
2006-05-29,2848.64,2213.96,1620.52,1532.6,1341.48,1625.94,,2737.55
2006-05-30,2843.8,2217.3,1606.75,1520.39,1336.23,1614.18,,2721.8
2006-05-31,2751.17,2176.96,1549.1,1462.32,1293.34,1559.52,,2635.25
2006-06-01,2651.02,2112.69,1485.24,1404.46,1262.56,1506.65,,2548.35
2006-06-02,2651.81,2138.95,1533.38,1443.46,1269.71,1560.68,,2615.75
2006-06-05,2602.11,2081.09,1501.38,1419.99,1241.95,1523.08,,2559.55
2006-06-06,2508.2,2000.42,1458.76,1376.69,1205.8,1480.61,,2486.75
2006-06-07,2327.8,1903.3,1392.13,1306.34,1129.82,1440.8,,2384.9
2006-06-08,2113.07,1803.7,1318.12,1236.65,1040.69,1372.7,,2248.8
2006-06-09,2236.71,1882.39,1392.21,1305.5,1105.75,1441.7,,2376.3
2006-06-12,2203.23,1822.91,1349.26,1265.01,1070.22,1399.9,,2310.8
2006-06-13,2051.87,1707.36,1284.57,1198.09,1008.3,1337.8,,2201.4
2006-06-14,1975.19,1652.54,1266.9,1172.22,996.37,1319.46,,2163.95
2006-06-15,2117.89,1748.41,1355.74,1258,1053.9,1402.36,,2299.25
2006-06-16,2224.7,1824.39,1398.54,1313.59,1079.65,1442.29,,2386.25
2006-06-19,2280.54,1878.15,1419.57,1333.5,1100.44,1459.62,,2418.7
2006-06-20,2288.45,1872.76,1400.93,1318.3,1099.67,1437.23,,2388.85
2006-06-21,2366.4,1921.69,1424.86,1350.07,1123.48,1461.53,,2442.95
2006-06-22,2422.51,1975.6,1461.96,1386.23,1148.9,1496.54,,2503.5
2006-06-23,2416.41,1983.89,1479.03,1409.02,1160.45,1512.45,,2529.45
2006-06-25,2434.29,2009.42,1485.37,1417.09,1170.85,1518.9,,2539.85
2006-06-26,2315.82,1938.06,1429.15,1353.67,1120.86,1471.94,,2441.2
2006-06-27,2292.37,1954.56,1443.15,1367.94,1119.79,1487.76,,2456.65
2006-06-28,2298.5,1968.56,1441.59,1359.39,1111.55,1486.88,,2452.85
2006-06-29,2305.52,1996.42,1448.12,1369.71,1103.84,1488.75,,2463.25
2006-06-30,2404.94,2090.03,1502.12,1423.36,1137.2,1546.3,,2562.5
2006-07-03,2424.42,2111.51,1505.29,1431.06,1135.51,1550.63,,2577.2
2006-07-04,2424.31,2111.6,1493.76,1418.72,1137.1,1546.36,,2574.1
2006-07-05,2468.37,2161.6,1519.73,1440.68,1154.29,1572.07,,2616.85
2006-07-06,2478.28,2158.99,1506.5,1426.55,1149.31,1556.68,,2591.8
2006-07-07,2466.6,2144.31,1471.94,1387.2,1115.24,1517.9,,2534.25
2006-07-10,2463.12,2144.4,1491.36,1410.53,1118.12,1544.13,,2573.9
2006-07-11,2452.26,2123.81,1484.38,1399.56,1118.71,1538.67,,2559.85
2006-07-12,2462.39,2135.69,1502.55,1424.89,1118.49,1566.49,,2606.9
2006-07-13,2447.38,2115.07,1497.21,1420.07,1112.57,1559.92,,2590.7
2006-07-14,2413.75,2067.63,1475.71,1401.03,1096.19,1537.89,,2560.15
2006-07-17,2338.34,1989.88,1434.02,1356,1065.72,1492.02,,2471.35
2006-07-18,2283.36,1949.19,1423.05,1345.56,1044.46,1484.25,,2450
2006-07-19,2179.24,1869,1388.33,1311.49,1021.42,1452.67,,2392.4
2006-07-20,2216.76,1907.39,1426.47,1349.42,1046.88,1495.34,,2455.65
2006-07-21,2144.82,1848.14,1393.72,1318.37,1025.47,1462.28,,2391.85
2006-07-24,2112.17,1832.93,1393.78,1322.79,1034.37,1471.59,,2410.7
2006-07-25,2171.83,1880.48,1421.84,1347.68,1057.95,1500.36,,2462.3
2006-07-26,2229.33,1929.07,1453.14,1373.36,1073.77,1532.85,,2516.4
2006-07-27,2272.44,1971.9,1465.67,1384.93,1076.84,1552.83,,2549.25
2006-07-28,2306.73,1993.22,1464.76,1389.24,1089.28,1549.67,,2545.6
2006-07-31,2340.99,2024.6,1475.06,1395.09,1100.1,1556.35,,2562.55
2006-08-01,2310.08,2001.86,1472.43,1386.96,1096.72,1553.76,,2559.65
2006-08-02,2340.01,2030.78,1488.78,1404.6,1113.13,1569.81,,2592.7
2006-08-03,2354.52,2039.24,1490.57,1409.47,1122.56,1570.97,,2601.2
2006-08-04,2340.25,2030.78,1486.47,1405.09,1113.72,1567.97,,2588.35
2006-08-07,2334.88,2026.52,1481.55,1395.43,1114.5,1561.23,,2576.5
2006-08-08,2371.54,2066.94,1506.12,1420.03,1132.04,1582.76,,2620.35
2006-08-09,2412.54,2103.4,1529.93,1444.42,1149.96,1604.35,,2656.25
2006-08-10,2480.56,2144.49,1534.47,1450.38,1166.49,1609.95,,2674.1
2006-08-11,2536.83,2163.68,1550.14,1463.32,1180.44,1618.01,,2692.65
2006-08-14,2604.97,2200.51,1570.85,1477.89,1202.69,1639.16,,2730.1
2006-08-16,2636.65,2233.9,1598.5,1494.78,1238.61,1665.3,,2768.25
2006-08-17,2609.08,2224.38,1593.75,1490.76,1221.53,1658.79,,2760.25
2006-08-18,2629.05,2240.05,1615,1497.82,1229.59,1672.94,,2767.4
2006-08-21,2634.34,2248.81,1620.82,1499.43,1247.03,1681.21,,2779.85
2006-08-22,2618.38,2233.4,1612.77,1499.07,1239,1677.3,,2775.75
2006-08-23,2551.91,2194.48,1593.64,1482.63,1226.93,1656.83,,2750.45
2006-08-24,2554.91,2209.08,1601.66,1492.12,1233.29,1669.31,,2776.05
2006-08-25,2589.81,2226.24,1610.46,1499.16,1243.77,1680.54,,2793.7
2006-08-28,2602.1,2229.23,1622.68,1508.78,1258.61,1687.95,,2806.85
2006-08-29,2604.39,2235.21,1627.91,1514.25,1258.6,1697.84,,2826.45
2006-08-30,2582.58,2221.74,1632.58,1511.65,1263.33,1703.52,,2825.9
2006-08-31,2570.87,2211.44,1619.77,1495.08,1247.43,1697.9,,2807.95
2006-09-01,2598.27,2236.12,1636.12,1504.74,1261.31,1714.73,,2828.3
2006-09-04,2662.52,2267.99,1657.88,1525.63,1287.42,1731.29,,2865.95
2006-09-05,2693.32,2273.12,1659.02,1524.75,1294.09,1729.68,,2871.9
2006-09-06,2722.88,2285.75,1667.18,1533.47,1306.82,1731.07,,2882.85
2006-09-07,2707.2,2278.84,1656.96,1524.79,1295.2,1718.98,,2866.3
2006-09-08,2736.67,2297.34,1677.03,1527.61,1310.24,1731.09,,2884.3
2006-09-11,2641.65,2217.35,1623.48,1479.62,1267.56,1683.98,,2794.8
2006-09-12,2676.85,2237.46,1640.26,1489.62,1281.96,1697.13,,2820.45
2006-09-13,2741.72,2270.62,1665.29,1510.35,1313.03,1730.68,,2878.1
2006-09-14,2769.83,2282.13,1671.84,1515.85,1324.82,1735.73,,2894.75
2006-09-15,2777.34,2292.64,1669.99,1518.97,1322.16,1735.98,,2898.9
2006-09-18,2790.98,2307.8,1670.87,1525.71,1330.13,1748.97,,2911.6
2006-09-19,2770.03,2273.08,1652.35,1509.63,1310.92,1735.97,,2878.9
2006-09-20,2804.86,2287.56,1660.21,1522.69,1317.95,1749.56,,2910.2
2006-09-21,2839.65,2319.14,1681.4,1539.99,1329.75,1772.79,,2945.1
2006-09-22,2823.33,2318.13,1672.65,1528.64,1321.32,1764.72,,2934.65
2006-09-25,2829.54,2301.47,1666.97,1520.11,1324.12,1757.44,,2920
2006-09-26,2857.36,2320.04,1680.32,1534.28,1332.22,1776.84,,2950.8
2006-09-27,2901.63,2331.88,1681.71,1536.88,1344.89,1782.97,,2963.4
2006-09-28,2903.61,2326.37,1683.57,1535.15,1358.46,1789.95,,2965.5
2006-09-29,2963.78,2356.52,1690.61,1545.18,1363.36,1795.08,,2988.25
2006-10-03,2990.85,2348.47,1689.37,1541.81,1367.81,1784.41,,2985
2006-10-04,2966.36,2326.71,1668.59,1525.33,1361.71,1761.27,,2948.8
2006-10-05,3036.75,2366.78,1693.47,1550.39,1391.04,1788.96,,2993.35
2006-10-06,3033.78,2377.4,1703.14,1554.13,1413.96,1786.77,,3002.65
2006-10-09,3019.36,2390.56,1706.42,1557.52,1409.62,1787.55,,3003.75
2006-10-10,3006.82,2389.81,1703.61,1558.26,1407.39,1787.33,,3007.55
2006-10-11,2962.16,2364.29,1696.81,1547.01,1384.54,1784.29,,2987.4
2006-10-12,3009.54,2401.45,1721.11,1567.47,1412.8,1803.57,,3032.6
2006-10-13,3037.67,2435.48,1733.25,1581.62,1409.25,1819.9,,3064.9
2006-10-16,3037.41,2451.65,1745.42,1591.98,1405.59,1842.93,,3090.25
2006-10-17,3040.63,2438.62,1734,1591.33,1396.13,1832,,3077.85
2006-10-18,3033.45,2435.8,1730.48,1591.82,1399.25,1833.32,,3076.05
2006-10-19,3045.43,2426.67,1723.94,1582.8,1392.26,1824.38,,3051.35
2006-10-20,3089.98,2438.13,1720.28,1584.28,1391.88,1826.18,,3057.05
2006-10-21,3139.39,2459.29,1730.47,1593.5,1400.72,1833.98,,3069.9
2006-10-23,3119.31,2443.63,1721.96,1578.1,1396.99,1818.61,,3048.05
2006-10-26,3145.78,2470.36,1730.95,1587.47,1400.7,1836.07,,3064.45
2006-10-27,3182.52,2507.62,1749.54,1604.91,1420.95,1859.14,,3111.3
2006-10-30,3187.68,2517.99,1761.16,1599.92,1416.33,1877.51,,3130.65
2006-10-31,3174.37,2507.87,1758.34,1594.96,1404.9,1867.53,,3114.55
2006-11-01,3176.2,2519.89,1771.88,1600.48,1414.14,1874.9,,3130.45
2006-11-02,3217.04,2537.28,1773.82,1602.23,1412.92,1879.93,,3150.4
2006-11-03,3256.07,2551.11,1776.86,1598.69,1406.21,1884.07,,3161.4
2006-11-06,3294.1,2574.55,1785.57,1612.36,1405.73,1888.77,,3173.05
2006-11-07,3295.87,2577.54,1786.38,1610.04,1394.67,1889.99,,3167.05
2006-11-08,3240.66,2546.1,1772.32,1592.97,1378.15,1884.43,,3141.4
2006-11-09,3245.97,2548.03,1781.52,1606.72,1380.54,1896.17,,3156.2
2006-11-10,3303.49,2576.85,1794.64,1618.53,1385.16,1911.94,,3186.7
2006-11-13,3364.58,2599.75,1798.72,1620.78,1384.47,1928.39,,3215.4
2006-11-14,3379.04,2585.48,1802.87,1615.32,1382.88,1935.34,,3216.85
2006-11-15,3426.35,2594.58,1805.8,1610.3,1392.92,1942.96,,3225.65
2006-11-16,3455.52,2607.47,1810.5,1607.15,1383.17,1948.37,,3226.85
2006-11-17,3373.53,2564.19,1798.4,1588.98,1375.71,1933.41,,3200.6
2006-11-20,3367.88,2532.19,1782.74,1581.43,1354.62,1927.01,,3191.3
2006-11-21,3444.04,2580.7,1807.27,1606.67,1378,1954.27,,3244.65
2006-11-22,3526.04,2622.64,1818.89,1628.09,1375.02,1965.14,,3273.55
2006-11-23,3579.4,2635.44,1825.82,1626.54,1389.39,1969.9,,3277.35
2006-11-24,3580.26,2642.09,1828.05,1628.15,1393.53,1976.78,,3291
2006-11-27,3576.61,2653.15,1834.41,1628.61,1389.5,1987.74,,3307.55
2006-11-28,3513.98,2634.04,1821.29,1605.38,1368.23,1969.02,,3267.2
2006-11-29,3554.88,2654.03,1830.86,1613.12,1372.27,1976.5,,3274.65
2006-11-30,3539.83,2644.57,1825.94,1611.98,1351.77,1990.29,,3280.45
2006-12-01,3574.32,2685.58,1846.09,1634,1367.82,2011.09,,3318.9
2006-12-04,3620.32,2732.6,1855.42,1639.12,1376,2014.48,,3331.65
2006-12-05,3594.66,2729.41,1848.02,1647.09,1381.22,2007.87,,3339.15
2006-12-06,3554.35,2713.69,1842.59,1639.52,1366.87,2005.41,,3326
2006-12-07,3578.02,2723.35,1839.71,1642.35,1367.93,2005.66,,3330.2
2006-12-08,3549.24,2711.05,1819.06,1620.47,1358.75,1989.45,,3295.6
2006-12-11,3450.56,2640.58,1767.41,1585.61,1309.3,1928.54,,3195.25
2006-12-12,3277.49,2533.33,1706.24,1535.91,1251.33,1862.64,,3071.8
2006-12-13,3396.15,2579.42,1729.27,1550.32,1275.46,1883.45,,3128.7
2006-12-14,3517.45,2638.7,1758.5,1582.2,1305.82,1922.34,,3202.6
2006-12-15,3540.77,2664.11,1781.71,1600.13,1324.5,1942.84,,3235.45
2006-12-18,3498,2660.58,1789.35,1617.49,1325.54,1956.27,,3252.7
2006-12-19,3433.47,2599.77,1750.79,1580.2,1305.14,1913.28,,3180
2006-12-20,3395.46,2586.54,1739.1,1569.99,1305.27,1903.81,,3164.95
2006-12-21,3409.55,2584.2,1740.06,1584.23,1307.74,1910.02,,3176.75
2006-12-22,3471.2,2613.84,1762.45,1602.29,1328.2,1922.96,,3208.8
2006-12-26,3517.63,2662.94,1787.51,1628.28,1335.63,1958.17,,3261.4
2006-12-27,3542.31,2688.02,1802.56,1642.67,1354.56,1977.71,,3289.2
